,user_id,X,pr_value
30435, 3724018613375626752,33824,2.230719e-06
30436, 5209071070177983488,33825,2.230706e-06
30437, 5355885014325985280,33826,2.230614e-06
30438,  439877990298696256,33827,2.230599e-06
30439,-4547458198549041152,33828,2.230591e-06
30440,-5342493552401115136,33829,2.230583e-06
30441, 6313991467874985984,33830,2.230579e-06
30442, 4051464537330342400,33831,2.230463e-06
30443,-3825762018953453056,33832,2.230301e-06
30444,-1515470956547412224,33833,2.230281e-06
30445,-6594242236329742336,33834,2.23027e-06
30446, 6147764541849867264,33835,2.230249e-06
30447,-2567983315300226048,33836,2.230209e-06
30448,-5327740238144343040,33837,2.230198e-06
30449, -342146502797511488,33838,2.230126e-06
30450,-3805714121516181504,33839,2.230113e-06
30451,-6643578013413346304,33840,2.22989e-06
30452, 7222333785929311232,33841,2.229868e-06
30453, 2919869025684852224,33842,2.229859e-06
30454, 3722218751949327872,33843,2.229834e-06
30455, 4385718087212153344,33844,2.229804e-06
30456, 4193198734313264640,33845,2.229792e-06
30457,-4206184752968221184,33846,2.229693e-06
30458,-5110959168917817344,33847,2.229683e-06
30459,-4433550048491037696,33848,2.229657e-06
30460, 6667259554494433280,33849,2.229497e-06
30461,-7969372614534953984,33850,2.229479e-06
30462,-1009772486629512960,33851,2.229447e-06
30463, 2670160830807794176,33852,2.22942e-06
30464, 5735838397106387968,33853,2.229411e-06
30465,-9203740796254680064,33854,2.229393e-06
30466,-7458756236051918848,33855,2.22936e-06
30467, 3917639815213179904,33856,2.229254e-06
30468, 6455532097517863936,33857,2.229249e-06
30469,  436956293292267776,33858,2.229247e-06
30470,-4060767952554103808,33859,2.229244e-06
30471, 4907564880951473152,33860,2.229215e-06
30472, 6875297012034714624,33861,2.229129e-06
30473,-8667630850899930112,33862,2.229108e-06
30474, -541815404093692672,33863,2.229042e-06
30475, 1472393790904017664,33864,2.22902e-06
30476, 8134200256707304448,33865,2.229013e-06
30477, 3613718028330567680,33866,2.228993e-06
30478,-4018564555778462208,33867,2.228929e-06
30479, 8166342585285803008,33868,2.228894e-06
30480, 1001040843942643712,33869,2.228882e-06
30481, 2470480067612689920,33870,2.228869e-06
30482, 1522611262550562560,33871,2.228868e-06
30483,   -9099033366254020,33872,2.228863e-06
30484, 4368087701958663168,33873,2.228833e-06
30485,-6221290959354129408,33874,2.228793e-06
30486,-3772311568731388928,33876,2.22873e-06
30487,-2980103697764147200,33877,2.228703e-06
30488,-8765474533075458048,33878,2.228639e-06
30489, 5875812200565814272,33879,2.228601e-06
30490, 6778738800637348864,33880,2.228513e-06
30491, 6702286171751704576,33881,2.228506e-06
30492, -829610245225640832,33882,2.228465e-06
30493,-4931516071093925888,33883,2.228408e-06
30494, 2576030179774521344,33884,2.228354e-06
30495, 7325215905978805248,33885,2.228341e-06
30496, 3411276255823179264,33886,2.228258e-06
30497,-3767618237803169792,33887,2.228209e-06
30498, 2503036967964217344,33888,2.228192e-06
30499,-7628254887226723328,33889,2.228157e-06
30500, -396045815639980288,33890,2.228131e-06
30501, 1951587960701626368,33891,2.228122e-06
30502,-9114587802609572864,33892,2.228114e-06
30503, 8535317500086024192,33893,2.2281e-06
30504, 7363697693082766336,33894,2.228097e-06
30505, 3602668628789555200,33895,2.228092e-06
30506, 8558704089491846144,33896,2.228043e-06
30507, 6102218944522918912,33897,2.228012e-06
30508,-5524644782643382272,33898,2.228006e-06
30509,-2456118725567368192,33899,2.227938e-06
30510,-2778192047158552576,33900,2.227916e-06
30511,-6934735751850924032,33901,2.227891e-06
30512, 3557785247676322816,33902,2.227845e-06
30513, 3527702547348116480,33903,2.227836e-06
30514, 7166488111400136704,33904,2.227805e-06
30515,-1003603699679502464,33905,2.227759e-06
30516, 1060948154658321408,33906,2.227742e-06
30517,-2161208382169886720,33907,2.227717e-06
30518,-3656037218726445568,33908,2.227711e-06
30519,-1002194869447830144,33909,2.227685e-06
30520, 3115801561445877248,33910,2.227639e-06
30521, -676228072676266368,33911,2.227557e-06
30522, 7222189411159753728,33912,2.227528e-06
30523, 4845102157543543808,33913,2.227355e-06
30524, 3530846826581836288,33914,2.227312e-06
30525,-9017863880329456640,33915,2.227311e-06
30526, 2520763032937264640,33916,2.227306e-06
30527, 5961289225091897344,33917,2.227241e-06
30528,-4783001314433720320,33918,2.227234e-06
30529,-4715719846773337088,33919,2.227192e-06
30530,  209410958493396704,33920,2.227176e-06
30531, 3469752546700328960,33921,2.227158e-06
30532,-3883920093700113408,33922,2.227111e-06
30533,-8126709660194740224,33923,2.22706e-06
30534, 6599279473777640448,33924,2.227035e-06
30535,-1294324483592116480,33925,2.226939e-06
30536, 1482743779402655744,33926,2.226913e-06
30537, 2173725354553052672,33927,2.226901e-06
30538,-2889686307352608768,33928,2.226873e-06
30539,-2487967684161891328,33929,2.226858e-06
30540,-6076448896697900032,33930,2.226836e-06
30541,-9057316317225294848,33931,2.22681e-06
30542, 6566654648156379136,33932,2.226808e-06
30543, 6770044328116515840,33933,2.226799e-06
30544,-3629110518689883136,33934,2.226783e-06
30545, 8717463124714978304,33935,2.226759e-06
30546,-1496402463617455872,33936,2.226691e-06
30547,-9009256266234108928,33937,2.226675e-06
30548,-3624203012442854912,33938,2.226663e-06
30549,-4168659103901109760,33939,2.22665e-06
30550, 6747109582052218880,33940,2.226611e-06
30551, 1833531776894517760,33941,2.226605e-06
30552,-5761175356435104768,33942,2.226574e-06
30553, 7804660374832807936,33943,2.226566e-06
30554, 7756420747478453248,33944,2.226538e-06
30555, -933557761741174656,33945,2.226514e-06
30556,-4351071026822756864,33946,2.226447e-06
30557,    5801380965445228,33947,2.226399e-06
30558,-2569921037250960896,33948,2.226377e-06
30559, 2612728654841738752,33949,2.226337e-06
30560, 5081045914221240320,33950,2.226318e-06
30561, 2849835524141476352,33951,2.226301e-06
30562, 9017390108799355904,33952,2.226299e-06
30563,-1858548793153542400,33953,2.226266e-06
30564,-8102696809997814784,33954,2.226263e-06
30565, 3541695732170830336,33955,2.226245e-06
30566,-8004177136515017728,33956,2.226198e-06
30567,-2010568963645607680,33957,2.226184e-06
30568,-1585090080480073472,33958,2.2261e-06
30569,-4024021096698569216,33959,2.226094e-06
30570, 6875914965641332736,33960,2.226062e-06
30571, 4745537683133815808,33961,2.226047e-06
30572, 3639872902571878912,33962,2.226038e-06
30573,-2080220852788809984,33963,2.226029e-06
30574,-2014994079749810688,33964,2.226009e-06
30575,-9146980117240745984,33965,2.226e-06
30576,-7140536906852809728,33966,2.225974e-06
30577,-6235587608853622784,33967,2.22596e-06
30578,-4367752222072351232,33968,2.225954e-06
30579,-7479362771233329152,33969,2.225847e-06
30580,-8311775799538838528,33970,2.225828e-06
30581, 3308224855135232000,33971,2.225803e-06
30582,-2482778749644930048,33972,2.225796e-06
30583, 9097706225957497856,33973,2.225745e-06
30584,  653613618404892032,33974,2.225736e-06
30585, -299889678706635520,33975,2.225697e-06
30586, 1692726065299908864,33976,2.225695e-06
30587, 2375235633341644800,33977,2.225689e-06
30588, 1379382245792472576,33978,2.225688e-06
30589, 4224530416006127104,33979,2.225619e-06
30590, -703175024623606656,33980,2.225595e-06
30591,-3015093106682670592,33981,2.225574e-06
30592, 6807320309840140288,33982,2.225546e-06
30593,  846984017943720960,33983,2.225507e-06
30594,-5632332099713541120,33984,2.22547e-06
30595,-1658028393817064448,33985,2.225461e-06
30596, 2881573031540639744,33986,2.22543e-06
30597,-2616391534853818880,33987,2.225408e-06
30598,-3926346548929081856,33988,2.225401e-06
30599,-7211196924627204096,33990,2.225394e-06
30600, 7468929405511240704,33989,2.225394e-06
30601, 6234832163903386624,33991,2.225354e-06
30602, 1295683629087225600,33992,2.225324e-06
30603,-1720175673875610112,33993,2.225319e-06
30604,-8694132730584253440,33994,2.225304e-06
30605,-3841186301356654592,33995,2.225258e-06
30606,-7041503941335020544,33996,2.225255e-06
30607, 6691577053042806784,33997,2.225179e-06
30608, 5977791158338488320,33998,2.225101e-06
30609, 3854005098303070720,33999,2.225002e-06
30610,-8332453389432579072,34000,2.224964e-06
30611,-6552282756633441280,34001,2.224954e-06
30612,-5962130408593419264,34002,2.224923e-06
30613, 6952401174056221696,34003,2.224919e-06
30614, 3191600320949358592,34004,2.224905e-06
30615,  468049148230745088,34005,2.224881e-06
30616,-3276652394041071616,34006,2.224857e-06
30617, 2264347735245585920,34007,2.224801e-06
30618,-5863803479295252480,34008,2.224767e-06
30619,-4146709916239358464,34009,2.224759e-06
30620,-1684504988709374720,34010,2.224725e-06
30621,-1521950607609021184,34011,2.224634e-06
30622, 1070173589833927936,34012,2.224609e-06
30623,-5354942355405253632,34013,2.224598e-06
30624, 2516836198868218368,34014,2.224571e-06
30625,-7451497007472336896,34015,2.224531e-06
30626,-7027959448825980928,34016,2.224481e-06
30627,-6275212214635250688,34017,2.224442e-06
30628, 4392061328437285376,34018,2.224431e-06
30629, 8791171115777424384,34019,2.224398e-06
30630,-3444527075006437888,34020,2.22439e-06
30631,-4679265323652820992,34021,2.224376e-06
30632, 4425609656945294848,34022,2.224334e-06
30633, 7860699401278545920,34023,2.224304e-06
30634, 7462382738844745728,34024,2.224297e-06
30635,-6678664405277827072,34025,2.224273e-06
30636, 8689120275384354816,34026,2.224266e-06
30637,-2941672625811095552,34027,2.224246e-06
30638,-1342279003498963200,34028,2.224245e-06
30639,-7812380765832400896,34030,2.224185e-06
30640, 5861481751948959744,34029,2.224185e-06
30641,-2508880218771527168,34031,2.224183e-06
30642, 6538446513380716544,34032,2.224157e-06
30643,-2255141303638800640,34033,2.224153e-06
30644, 7822190554529994752,34034,2.224114e-06
30645, 2862509064335426048,34035,2.224046e-06
30646,-4985870328740766720,34036,2.223998e-06
30647,  477494539820732352,34037,2.223957e-06
30648,-4172543524893659136,34038,2.223947e-06
30649,-2924234103496884224,34039,2.223932e-06
30650, 5672597161496918016,34040,2.2239e-06
30651, 1841931840196277760,34041,2.223892e-06
30652,-6997591598612140032,34042,2.223886e-06
30653,-7500564885836668928,34043,2.2238e-06
30654, -901135599180335744,34044,2.223779e-06
30655, 3109795997684882432,34045,2.223752e-06
30656,-9046806953824934912,34046,2.22365e-06
30657,  165082895954703136,34047,2.223619e-06
30658, -913611329844836864,34048,2.223607e-06
30659, 4639974596184514560,34049,2.223583e-06
30660, 7402883606366696448,34050,2.223583e-06
30661, 5046744633165800448,34051,2.223517e-06
30662, 1076040069925638016,34052,2.223474e-06
30663,-3406026716732102144,34053,2.223408e-06
30664, 4205300264819481088,34054,2.223401e-06
30665,  931641929335801728,34055,2.22339e-06
30666,-5706582735974812672,34056,2.223373e-06
30667, -321075702718527872,34057,2.223356e-06
30668, 5494597638505193472,34058,2.223354e-06
30669, -236240830327152288,34059,2.22335e-06
30670,-8463356061104406528,34060,2.223294e-06
30671, 2957676101204385280,34061,2.223278e-06
30672, 8443769147792641024,34062,2.223276e-06
30673, 7855225518115490816,34063,2.223233e-06
30674,-8059837176036304896,34064,2.223212e-06
30675, -642699728835155200,34065,2.223209e-06
30676,-3677208537957028352,34066,2.223181e-06
30677, 5202174562326521856,34067,2.223103e-06
30678, 6274164964781586432,34068,2.223077e-06
30679, 6855725733900446720,34069,2.223077e-06
30680, 2484179563433237504,34070,2.223038e-06
30681,-4573091209342617600,34071,2.223031e-06
30682, 7101547396892183552,34072,2.223018e-06
30683, 5913734183220642816,34073,2.223006e-06
30684,-8658819080940294144,34074,2.222971e-06
30685,  -66851504810334792,34075,2.222953e-06
30686,-9218735406384279552,34076,2.22295e-06
30687, 1136646819890286976,34077,2.2229e-06
30688,-8100978879438049280,34078,2.222895e-06
30689, -882181075793449856,34079,2.222824e-06
30690, 7300121300656641024,34080,2.222795e-06
30691,-6293328601463041024,34081,2.222754e-06
30692,-8722569757039176704,34082,2.222741e-06
30693,-4130531978322993664,34083,2.222685e-06
30694, 4923355668818821120,34084,2.222659e-06
30695, 5008173126325092352,34085,2.222656e-06
30696, 1503873002251964928,34086,2.222628e-06
30697,  603576152718411264,34087,2.222613e-06
30698,  735204724437886080,34088,2.2225e-06
30699, 3432935958390376960,34089,2.222499e-06
30700,-5620081881944081408,34090,2.222449e-06
30701,-7749848958973722624,34091,2.22242e-06
30702, 6728334503683500032,34092,2.222324e-06
30703, 2170124121448372224,34093,2.222295e-06
30704, -934055336010663296,34094,2.222225e-06
30705, 1100037186668613760,34095,2.222204e-06
30706, -512953078048039232,34097,2.222197e-06
30707,-4776727075248270336,34098,2.222194e-06
30708, 4630819390740257792,34099,2.222157e-06
30709, 8740969330969491456,34100,2.222127e-06
30710, 8479365813685456896,34101,2.222075e-06
30711,-2379172285370027520,34102,2.222045e-06
30712,-6721938864929378304,34103,2.222025e-06
30713, 3258442952566152192,34104,2.221998e-06
30714, 6305367818848517120,34105,2.22193e-06
30715,-6151565856619917312,34106,2.221896e-06
30716, 1205242449670239744,34107,2.221846e-06
30717, 1801288649559611648,34108,2.221806e-06
30718,  460443842265461696,34109,2.221732e-06
30719,-4945428370951080960,34110,2.221728e-06
30720,-2414081187637345792,34111,2.221726e-06
30721, 7826154747893869568,34112,2.221719e-06
30722, 2901453089680143360,34113,2.221647e-06
30723,-6756742014785966080,34114,2.221559e-06
30724,-7811369492327711744,34115,2.221556e-06
30725,  651752072414940288,34116,2.221546e-06
30726,-6320431238502545408,34117,2.221536e-06
30727, 4853336232089293824,34118,2.221525e-06
30728, 5893958473129356288,34119,2.2215e-06
30729,-7825974003539959808,34120,2.221488e-06
30730, 3977904073801991168,34121,2.221487e-06
30731, 2262036310531416064,34122,2.221471e-06
30732,-1127566393470667008,34123,2.221469e-06
30733,-4365850913768526336,34124,2.221451e-06
30734,-1859547639754972160,34125,2.22131e-06
30735, 8775556556591135744,34126,2.221285e-06
30736,-3774689928107784192,34127,2.221284e-06
30737, -609925725259059712,34128,2.221253e-06
30738,-7913241811039108096,34129,2.2212e-06
30739, 4807466493812540416,34130,2.221197e-06
30740, 6208368173112077312,34131,2.221186e-06
30741,-3232091198882756096,34132,2.221176e-06
30742, 7372243847747107840,34133,2.221172e-06
30743,-6496707237143842816,34134,2.221132e-06
30744, 6300494635289740288,34135,2.221107e-06
30745, 5180608160084871168,34136,2.221097e-06
30746, 1785364709111244800,34138,2.221094e-06
30747, 8528289395371837440,34137,2.221094e-06
30748, 1586245239549300480,34139,2.221086e-06
30749, 1920472220158893056,34140,2.221074e-06
30750, 2101623314252926208,34141,2.221046e-06
30751,-7506463082475507712,34142,2.221037e-06
30752,-4687854430461453312,34143,2.221004e-06
30753,-3063446139022120960,34144,2.220984e-06
30754,  197701385216076384,34145,2.220925e-06
30755, 1888257032729300992,34146,2.220922e-06
30756,-7214177064028872704,34147,2.220873e-06
30757,-2806453088444245504,34148,2.220872e-06
30758,-7461386782044841984,34149,2.220856e-06
30759, 2996682971558009856,34150,2.220799e-06
30760, -683555682564456704,34151,2.220798e-06
30761, -634683825558695552,34152,2.220737e-06
30762, 2093016613148260864,34153,2.220723e-06
30763,-5422662321938316288,34154,2.220649e-06
30764, 5714291129414873088,34155,2.220545e-06
30765, 4449731379275352576,34156,2.220519e-06
30766,-3866451304148216832,34157,2.220502e-06
30767, 7375227395411908608,34158,2.220497e-06
30768,-2266650465730604032,34159,2.220472e-06
30769, 3186080211071815680,34160,2.220327e-06
30770, 9183882649767352320,34161,2.220279e-06
30771, 5996010262532041728,34162,2.220261e-06
30772,-7358193620578520064,34163,2.220206e-06
30773,-5643942135368329216,34164,2.220172e-06
30774, 2180687015948048384,34165,2.220095e-06
30775,-8923592462062965760,34166,2.220059e-06
30776,-5862625949398567936,34167,2.219924e-06
30777,-1831009796581423616,34168,2.219916e-06
30778, 7550269358137346048,34169,2.21991e-06
30779,-6307131329937551360,34170,2.21988e-06
30780,-7098775547356789760,34171,2.219844e-06
30781,-3758256796647897088,34172,2.219792e-06
30782,-4182940300514411520,34173,2.219791e-06
30783, 5400317567760399360,34174,2.21976e-06
30784,-4549319342635291648,34175,2.219719e-06
30785,-2998878982006261248,34176,2.219687e-06
30786, 8561616824421975040,34177,2.219675e-06
30787,-6683964696521916416,34178,2.219549e-06
30788, 7103276744163352576,34179,2.219493e-06
30789,-1141008630597469312,34180,2.219488e-06
30790, 2654382816368228864,34181,2.219487e-06
30791,-1731851996778191104,34182,2.219453e-06
30792, 2503301397229514752,34183,2.21944e-06
30793, 8744865302972523520,34184,2.219415e-06
30794,-7286451663000048640,34185,2.219391e-06
30795,-5808342630747168768,34186,2.219325e-06
30796, 2658705778842714112,34187,2.219313e-06
30797, 7698609491209211904,34188,2.219238e-06
30798, 1735727636548916992,34189,2.21918e-06
30799, 8890263793989178368,34190,2.219176e-06
30800, 5518127474164140032,34191,2.219155e-06
30801, 2022213718102280704,34192,2.219152e-06
30802,-8936872367286791168,34193,2.219125e-06
30803, 8246029974110081024,34194,2.219124e-06
30804,-2138131317893202176,34195,2.219123e-06
30805,-2575241695887620608,34196,2.219095e-06
30806,-5658527024974971904,34197,2.219091e-06
30807,-7964850411623283712,34198,2.219073e-06
30808, 7221558813464993792,34199,2.219067e-06
30809, 6183152385546791936,34200,2.219063e-06
30810, 5356492641669622784,34201,2.219023e-06
30811,-2441918185549564416,34202,2.219009e-06
30812,-7641287141190123520,34203,2.218976e-06
30813,-1174215198541478912,34204,2.218971e-06
30814, 5731325766459687936,34205,2.218799e-06
30815,-7074873539980508160,34206,2.218778e-06
30816, 5961457628532358144,34207,2.21869e-06
30817,-5367517670143552512,34208,2.218649e-06
30818, 4187306249686167552,34209,2.218632e-06
30819,-4448317039917344256,34210,2.218615e-06
30820,-4586607738893280768,34211,2.21861e-06
30821,-4447916328608568320,34212,2.218571e-06
30822,-2587653970956662272,34213,2.21856e-06
30823, 1409811622316877568,34214,2.218505e-06
30824,  861789992986918656,34215,2.218496e-06
30825, 5118768187923128320,34216,2.21845e-06
30826,-7891077894530062336,34217,2.218399e-06
30827,  460999003317598144,34218,2.21833e-06
30828, -909762322442944640,34219,2.218306e-06
30829,-1562454159126374656,34220,2.218172e-06
30830,-7568219509072220160,34221,2.218134e-06
30831, 1106644166808504192,34222,2.218101e-06
30832,-8767898730345950208,34223,2.218092e-06
30833, 5409661423512164352,34224,2.218079e-06
30834, 8952150444927410176,34225,2.218075e-06
30835, 4867764889991577600,34226,2.218037e-06
30836, 2280657280435796736,34227,2.217943e-06
30837,-4271921284281982464,34228,2.21791e-06
30838,-8019185311082988544,34229,2.217899e-06
30839, 2296408392933716736,34230,2.217849e-06
30840,-6544819680079959040,34231,2.217835e-06
30841,-9084287769904564224,34232,2.217829e-06
30842, 2293173084415941376,34233,2.217808e-06
30843, 1118860213011197824,34234,2.217803e-06
30844,-6457496299996992512,34235,2.217743e-06
30845, 2791744905445741568,34236,2.217715e-06
30846,-4949969328541099008,34237,2.217695e-06
30847,-4922723582005184512,34238,2.217591e-06
30848,-2829531403729602560,34239,2.21754e-06
30849, 1075390211963335808,34241,2.217485e-06
30850, 4229263281438168064,34240,2.217485e-06
30851,-2163902083218828544,34242,2.217479e-06
30852, 6153521817961948160,34243,2.217474e-06
30853,-8088331529488460800,34244,2.21743e-06
30854,-3907711412180041728,34245,2.217423e-06
30855, 4213855406383474176,34246,2.217385e-06
30856,  822302350228159872,34247,2.217344e-06
30857, 4087317279466174976,34248,2.217326e-06
30858,-4981613810103838720,34249,2.217315e-06
30859,-2591101418446326272,34250,2.21729e-06
30860,  292266065916549568,34251,2.217264e-06
30861,-2220554339583225856,34252,2.217169e-06
30862,-1618015647835229184,34253,2.217159e-06
30863, 8402958766683633664,34254,2.217131e-06
30864,  559842461257199104,34255,2.217108e-06
30865,-6912682248675608576,34256,2.21701e-06
30866,  899477027210176512,34257,2.216978e-06
30867,-2621508373748731392,34258,2.216882e-06
30868, 3844508530296282624,34259,2.216878e-06
30869, 6626907399326871552,34260,2.216805e-06
30870, 8166102617014164480,34261,2.216791e-06
30871, 1956007431713662208,34262,2.216738e-06
30872, 7562295545566402560,34263,2.21671e-06
30873, 5884386060139685888,34264,2.216629e-06
30874, 2104509674460571648,34265,2.216598e-06
30875, -328225232680550400,34266,2.216577e-06
30876, 2539220842045003776,34267,2.216554e-06
30877,  335534107727250368,34268,2.21654e-06
30878,-2236900062122099968,34269,2.216466e-06
30879, 7851006808022931456,34270,2.216463e-06
30880, 3177930061918045696,34271,2.216459e-06
30881, 7661345097910057984,34272,2.216442e-06
30882, 5096093852248416256,34273,2.216411e-06
30883, 4719925950924511232,34274,2.216389e-06
30884, 4099695393105332736,34275,2.216341e-06
30885, 6769819400134632448,34276,2.216313e-06
30886,-8394686121304718336,34277,2.216215e-06
30887,-7344090878727959552,34278,2.216201e-06
30888, 7799299145454667776,34279,2.216183e-06
30889,-1898898118471690752,34280,2.216154e-06
30890, 7652801501832709120,34281,2.216149e-06
30891, 4531282967237595648,34282,2.216098e-06
30892,-8380939524977971200,34283,2.216089e-06
30893, -595072937769675776,34284,2.216073e-06
30894,-6049159421175025664,34285,2.216021e-06
30895, 5096615454570294272,34286,2.216015e-06
30896,-7079036341662709760,34287,2.216004e-06
30897,  597253558319451520,34288,2.215937e-06
30898, 4908907067706607616,34289,2.215867e-06
30899, 1089902423729659648,34290,2.215854e-06
30900,-1846684519319993600,34291,2.215789e-06
30901, 6271116966872928256,34292,2.215766e-06
30902,-5335314177121693696,34293,2.215737e-06
30903, 4894158450557481984,34294,2.215731e-06
30904,-4686971372161682432,34295,2.215723e-06
30905,-9138460592975412224,34296,2.215693e-06
30906,  880194638132234368,34297,2.215667e-06
30907, -578258430245158528,34298,2.215448e-06
30908, 7105611907387025408,34299,2.215437e-06
30909,-6365171623854986240,34300,2.215436e-06
30910,-6928386592416755712,34301,2.215429e-06
30911, 7004958758928798720,34302,2.215404e-06
30912,-5693266579272770560,34303,2.215366e-06
30913,-5862684328246360064,34304,2.215336e-06
30914, 4428346825707185152,34305,2.215299e-06
30915, 8353744472233713664,34306,2.215203e-06
30916, 2710495599172665344,34307,2.21516e-06
30917,-5794702220163927040,34308,2.215142e-06
30918, 2842334820295780864,34309,2.215087e-06
30919, 8306185993171023872,34310,2.215086e-06
30920,-7208363563589280768,34311,2.21506e-06
30921,-4084556913252735488,34312,2.215022e-06
30922,  296442992532422272,34313,2.215017e-06
30923, 3514900261299607040,34314,2.214928e-06
30924, 2002840101872548864,34315,2.214878e-06
30925,-7508350767209384960,34316,2.214861e-06
30926,-6115607772056654848,34317,2.214847e-06
30927, 6555617256967911424,34318,2.214837e-06
30928,-8322861921500147712,34319,2.214819e-06
30929,-6695950783421604864,34320,2.214727e-06
30930,-7963135196803801088,34321,2.214724e-06
30931,-8272607008899243008,34322,2.214704e-06
30932, 3539302695622462976,34323,2.2147e-06
30933, 8211646565616898048,34324,2.214698e-06
30934,-3011331068207558144,34325,2.21469e-06
30935,-2046778378870147072,34326,2.214661e-06
30936,-2805115910053120000,34327,2.214622e-06
30937, 6934081732459542528,34328,2.214619e-06
30938,-9018580657507977216,34329,2.214588e-06
30939,-4828893208238259200,34330,2.214586e-06
30940, 5588166846750235648,34331,2.214572e-06
30941,  436418002771801728,34332,2.214558e-06
30942,-7437885014622058496,34333,2.214524e-06
30943, -402474854519831104,34334,2.214438e-06
30944, 8757451886219123712,34335,2.214404e-06
30945,-4251981941830479872,34336,2.214371e-06
30946, 3159782819295096320,34337,2.214258e-06
30947, 3891006489822028288,34338,2.214208e-06
30948, 2190703121959855360,34339,2.214163e-06
30949,-7823696843570853888,34340,2.214152e-06
30950, 4747862025741773824,34341,2.214129e-06
30951,-4268885122771354624,34342,2.214092e-06
30952,-1703011912977961216,34343,2.214082e-06
30953, 4026601680198664704,34344,2.214054e-06
30954, 9190075365779105792,34345,2.21401e-06
30955, 6871513725283153920,34346,2.213959e-06
30956,-1399447600630674432,34347,2.213951e-06
30957,-6436858963934594048,34348,2.213936e-06
30958, 5569893879902228480,34349,2.213926e-06
30959,-6169542342696962048,34350,2.213917e-06
30960, 7520066120362746880,34351,2.213899e-06
30961,-6092384489948674048,34352,2.213888e-06
30962,-2066316265215072768,34353,2.213867e-06
30963,-1752893817065372928,34354,2.213864e-06
30964, 7526313122812491776,34355,2.213835e-06
30965, 3678971730152608256,34356,2.213823e-06
30966,-4013736438596917760,34357,2.213822e-06
30967,-2641446604471987712,34358,2.213813e-06
30968,-8642990636733914112,34359,2.21381e-06
30969, 1011193961310340480,34360,2.213803e-06
30970,-2556147749478194688,34361,2.213796e-06
30971, 8403358507069879296,34362,2.213708e-06
30972,  142726204974687008,34363,2.21358e-06
30973, -645612007271144960,34364,2.213525e-06
30974,-1157362086400408320,34365,2.213494e-06
30975,-3920000568545351168,34366,2.21347e-06
30976,-5897753748179947520,34367,2.213421e-06
30977,-2768522511412039168,34368,2.2134e-06
30978, 6898158778755329024,34369,2.213382e-06
30979, 2366062498268620800,34370,2.213366e-06
30980, -867844638192712448,34371,2.213325e-06
30981, 3094482520555050496,34372,2.213283e-06
30982,-7246540017770594304,34373,2.213215e-06
30983,  370102051491032064,34374,2.213209e-06
30984, 4666253529678268416,34375,2.213187e-06
30985, 4722864677008689152,34376,2.21315e-06
30986,-7857371569827738624,34377,2.213114e-06
30987,-2800018247116374528,34378,2.21311e-06
30988, 4392890383855204352,34379,2.213086e-06
30989,-3350726897971259904,34380,2.213051e-06
30990,-7014636008444000256,34381,2.213039e-06
30991,-7029523034353171456,34382,2.212995e-06
30992,    1496056994320887,34383,2.212993e-06
30993, 7205076392262213632,34384,2.212844e-06
30994,-8055377045275035648,34385,2.212829e-06
30995, 2037098768351090176,34386,2.212782e-06
30996, 2417831677872269312,34387,2.212762e-06
30997,-6473132116888495104,34388,2.212706e-06
30998, 9091053673118944256,34389,2.212598e-06
30999, 3652234645079796224,34390,2.212594e-06
31000, 4006963743976925184,34391,2.212548e-06
31001,-7359124324970178560,34392,2.212544e-06
31002,-6930214944844981248,34394,2.21252e-06
31003,-5579467592127587328,34393,2.21252e-06
31004,-5021919123562502144,34395,2.212501e-06
31005,-3754974466270457856,34396,2.212486e-06
31006, 3355706624367133184,34397,2.212415e-06
31007, -505297090572809600,34398,2.212375e-06
31008,  124408324927138144,34399,2.212278e-06
31009, 8157977863082782720,34400,2.21226e-06
31010,-6233907293532687360,34401,2.21223e-06
31011,-7039012656925879296,34402,2.21222e-06
31012,-3796653541741773312,34403,2.212201e-06
31013, 2060741447786564096,34404,2.212199e-06
31014,-7611634423319790592,34405,2.212198e-06
31015, 2686053419746096128,34406,2.21219e-06
31016,-2642057858265525248,34407,2.212115e-06
31017,-5655952404884301824,34408,2.212082e-06
31018,-5191103161902730240,34409,2.21208e-06
31019, -380719162210340992,34410,2.212064e-06
31020, 5446907554784264192,34411,2.212047e-06
31021,-1058421747260728960,34412,2.211916e-06
31022, 2154410192094455552,34413,2.211895e-06
31023, -632864628897270528,34414,2.211878e-06
31024,-2128333425895469568,34415,2.211868e-06
31025,-2824589388391083520,34416,2.211856e-06
31026,-5532271000865659904,34417,2.211843e-06
31027, 1764786250309125632,34418,2.211801e-06
31028, 6973894656637353984,34419,2.211756e-06
31029, 6860695271705146368,34420,2.211752e-06
31030,-1528455863129199872,34421,2.211732e-06
31031,-7916950571138864128,34422,2.211711e-06
31032, 2672423948209887744,34423,2.211688e-06
31033,-6032939630609956864,34424,2.211623e-06
31034,-8630888380965582848,34425,2.211511e-06
31035,-4833144117471899648,34426,2.21151e-06
31036, 7138449831276116992,34427,2.211495e-06
31037,-4753519143125806080,34428,2.211402e-06
31038,-1370110748964513280,34429,2.211356e-06
31039,-3119849181152297984,34430,2.211349e-06
31040,-4367306954661169152,34431,2.21132e-06
31041, 2702958466607380480,34432,2.211297e-06
31042, 6380433987823297536,34433,2.211285e-06
31043,-4849827009432779776,34434,2.21126e-06
31044, 1606485693879569152,34436,2.211248e-06
